YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M,PRECTOTCORR,WS10M,PS,RH2M,SZA,ALLSKY_KT
2025,6,8,9,841.62,35.24,0.0,3.03,90.82,31.53,32.16,0.75
2025,6,8,10,906.53,36.45,0.0,3.91,90.8,29.52,19.91,0.73
2025,6,8,11,891.08,37.63,0.0,4.49,90.76,27.23,10.35,0.69
2025,6,8,12,838.65,38.43,0.0,5.06,90.69,25.4,13.09,0.65
2025,6,8,13,706.17,38.89,0.0,5.55,90.62,24.1,24.25,0.59
2025,6,8,14,635.5,39.03,0.0,5.76,90.55,22.59,36.75,0.6
2025,6,8,15,478.67,38.79,0.0,5.81,90.48,21.14,49.46,0.56
2025,6,8,16,305.33,38.02,0.0,5.76,90.43,20.53,62.07,0.49
2025,6,8,17,159.95,36.26,0.0,4.48,90.4,23.59,74.42,0.45
2025,6,8,18,24.75,32.22,0.0,2.97,90.4,35.37,86.12,0.28
2025,6,8,19,0.0,30.0,0.0,3.11,90.43,38.93,90.0,-999.0
2025,6,8,20,0.0,29.16,0.0,3.07,90.46,39.84,90.0,-999.0
2025,6,8,21,0.0,28.49,0.0,3.04,90.47,40.65,90.0,-999.0
2025,6,8,22,0.0,27.95,0.0,3.0,90.46,41.18,90.0,-999.0
2025,6,8,23,0.0,27.57,0.0,2.94,90.44,41.67,90.0,-999.0
2025,6,9,0,0.0,27.22,0.0,2.82,90.42,42.28,90.0,-999.0
2025,6,9,1,0.0,26.99,0.0,2.72,90.4,42.65,90.0,-999.0
2025,6,9,2,0.0,26.81,0.0,2.59,90.4,43.06,90.0,-999.0
2025,6,9,3,0.0,26.63,0.0,2.46,90.43,43.45,90.0,-999.0
2025,6,9,4,0.0,26.54,0.0,2.35,90.47,43.28,90.0,-999.0
2025,6,9,5,85.2,27.54,0.0,2.05,90.53,44.04,81.88,0.46
2025,6,9,6,268.52,31.43,0.0,1.51,90.58,35.06,69.99,0.59
2025,6,9,7,501.62,34.64,0.0,1.15,90.64,24.55,57.53,0.71
2025,6,9,8,703.75,36.42,0.0,2.55,90.68,21.49,44.86,0.75
2025,6,9,9,859.45,37.67,0.0,3.8,90.68,19.59,32.17,0.77
2025,6,9,10,918.78,38.66,0.0,4.72,90.67,18.44,19.9,0.74
2025,6,9,11,908.85,39.4,0.0,5.22,90.63,17.39,10.3,0.7
2025,6,9,12,912.45,39.93,0.0,5.46,90.55,16.42,13.01,0.71
2025,6,9,13,813.92,40.22,0.0,5.62,90.47,15.77,24.17,0.67
2025,6,9,14,704.0,40.09,0.0,5.62,90.38,15.13,36.68,0.66
2025,6,9,15,545.58,39.65,0.0,5.52,90.31,14.98,49.38,0.63
2025,6,9,16,367.52,38.71,0.0,5.25,90.25,15.59,62.0,0.59
2025,6,9,17,189.07,36.83,0.0,3.76,90.23,19.62,74.34,0.53
2025,6,9,18,28.35,32.74,0.0,2.45,90.25,33.65,86.05,0.31
2025,6,9,19,0.0,31.34,0.0,2.26,90.27,33.69,90.0,-999.0
2025,6,9,20,0.0,30.91,0.0,1.92,90.29,32.83,90.0,-999.0
2025,6,9,21,0.0,30.19,0.0,1.79,90.3,32.94,90.0,-999.0
2025,6,9,22,0.0,29.25,0.0,1.85,90.29,33.85,90.0,-999.0
2025,6,9,23,0.0,28.42,0.0,1.99,90.26,34.62,90.0,-999.0
2025,6,10,0,0.0,27.81,0.0,2.11,90.24,34.4,90.0,-999.0
2025,6,10,1,0.0,27.55,0.0,2.08,90.24,33.61,90.0,-999.0
2025,6,10,2,0.0,27.67,0.0,1.93,90.25,31.71,90.0,-999.0
2025,6,10,3,0.0,28.37,0.0,1.35,90.27,29.33,90.0,-999.0
2025,6,10,4,0.0,27.95,0.0,1.49,90.32,30.19,90.0,-999.0
2025,6,10,5,80.78,27.2,0.0,1.99,90.39,36.51,81.88,0.43
2025,6,10,6,246.8,29.97,0.0,2.61,90.45,31.65,70.0,0.55
2025,6,10,7,459.55,32.82,0.0,3.4,90.5,22.86,57.54,0.65
2025,6,10,8,697.5,34.92,0.0,3.46,90.55,20.79,44.87,0.74
2025,6,10,9,784.17,36.49,0.0,3.48,90.59,19.38,32.18,0.7
2025,6,10,10,846.35,37.74,0.0,3.5,90.59,18.72,19.9,0.68
2025,6,10,11,855.38,38.73,0.0,3.57,90.56,17.95,10.25,0.66
2025,6,10,12,868.35,39.42,0.0,3.71,90.5,17.41,12.92,0.67
2025,6,10,13,776.08,39.78,0.0,3.87,90.43,17.32,24.1,0.64
2025,6,10,14,677.42,39.72,0.0,3.93,90.35,17.2,36.6,0.64
2025,6,10,15,522.83,39.35,0.0,3.86,90.29,17.29,49.31,0.61
2025,6,10,16,343.77,38.57,0.0,3.6,90.25,17.52,61.92,0.55
2025,6,10,17,174.9,37.06,0.0,2.62,90.25,20.31,74.26,0.49
2025,6,10,18,26.85,34.15,0.0,1.49,90.27,31.88,85.99,0.29
2025,6,10,19,0.0,33.72,0.0,0.84,90.31,27.58,90.0,-999.0
2025,6,10,20,0.0,33.02,0.0,0.61,90.35,27.67,90.0,-999.0
2025,6,10,21,0.0,30.59,0.0,1.53,90.37,33.79,90.0,-999.0
2025,6,10,22,0.0,28.41,0.0,2.2,90.37,40.13,90.0,-999.0
2025,6,10,23,0.0,27.3,0.0,2.61,90.37,42.3,90.0,-999.0
2025,6,11,0,0.0,26.91,0.0,2.83,90.38,42.31,90.0,-999.0
2025,6,11,1,0.0,26.89,0.0,2.97,90.38,42.16,90.0,-999.0
2025,6,11,2,0.0,26.91,0.0,3.01,90.38,42.47,90.0,-999.0
2025,6,11,3,0.0,26.66,0.0,2.98,90.38,43.92,90.0,-999.0
2025,6,11,4,0.0,26.4,0.0,2.98,90.4,45.27,90.0,-999.0
2025,6,11,5,77.4,27.23,0.0,2.75,90.43,45.51,81.88,0.41
2025,6,11,6,237.93,30.98,0.0,2.95,90.46,34.26,70.01,0.53
2025,6,11,7,450.75,34.13,0.0,2.62,90.5,25.01,57.55,0.64
2025,6,11,8,704.4,36.33,0.02,2.21,90.53,21.35,44.89,0.75
2025,6,11,9,849.7,37.65,0.01,2.9,90.56,19.91,32.2,0.76
2025,6,11,10,907.35,38.65,0.01,3.54,90.57,19.16,19.91,0.73
2025,6,11,11,851.33,39.46,0.05,3.83,90.55,18.54,10.21,0.65
2025,6,11,12,815.62,39.91,1.37,3.79,90.52,18.23,12.84,0.63
2025,6,11,13,759.83,40.05,1.55,3.56,90.47,18.24,24.03,0.63
2025,6,11,14,634.2,39.74,1.32,3.26,90.42,18.56,36.53,0.6
2025,6,11,15,473.27,39.17,0.96,2.94,90.37,18.96,49.24,0.55
2025,6,11,16,293.65,38.25,0.39,2.53,90.34,19.57,61.85,0.47
2025,6,11,17,149.05,36.82,0.13,1.74,90.34,22.49,74.19,0.41
2025,6,11,18,23.88,34.49,0.02,0.76,90.36,31.81,85.92,0.25
2025,6,11,19,0.0,33.21,0.01,0.81,90.38,31.92,90.0,-999.0
2025,6,11,20,0.0,31.65,0.01,1.5,90.41,34.9,90.0,-999.0
2025,6,11,21,0.0,30.24,0.0,1.9,90.43,38.56,90.0,-999.0
2025,6,11,22,0.0,29.19,0.01,2.1,90.43,40.96,90.0,-999.0
2025,6,11,23,0.0,28.4,0.03,2.22,90.43,42.1,90.0,-999.0
2025,6,12,0,0.0,27.66,0.48,2.35,90.42,43.8,90.0,-999.0
2025,6,12,1,0.0,26.93,0.96,2.48,90.41,46.11,90.0,-999.0
2025,6,12,2,0.0,26.21,1.16,2.71,90.4,48.31,90.0,-999.0
2025,6,12,3,0.0,25.62,0.42,2.96,90.4,49.86,90.0,-999.0
2025,6,12,4,0.0,25.24,0.1,3.2,90.42,50.29,90.0,-999.0
2025,6,12,5,62.67,26.28,0.0,3.4,90.46,48.61,81.89,0.34
2025,6,12,6,215.45,29.85,0.0,4.45,90.5,38.65,70.02,0.48
2025,6,12,7,358.73,32.48,0.0,5.66,90.54,30.65,57.57,0.51
2025,6,12,8,523.67,34.39,0.0,5.5,90.57,27.31,44.9,0.56
2025,6,12,9,660.08,35.82,0.0,5.2,90.59,25.56,32.21,0.59
2025,6,12,10,774.38,36.8,0.0,5.12,90.58,24.89,19.92,0.62
2025,6,12,11,755.65,37.59,0.07,4.87,90.56,24.17,10.18,0.58
2025,6,12,12,743.75,38.08,0.3,4.3,90.51,23.63,12.77,0.58
2025,6,12,13,653.45,38.37,0.63,3.65,90.45,23.23,23.96,0.54
2025,6,12,14,579.67,38.1,0.7,3.06,90.39,23.49,36.47,0.55
2025,6,12,15,441.25,37.66,0.75,2.55,90.35,23.94,49.17,0.51
2025,6,12,16,268.02,36.87,0.78,2.07,90.33,24.75,61.78,0.43
2025,6,12,17,119.82,35.52,0.6,1.44,90.35,27.82,74.12,0.33
2025,6,12,18,19.25,33.23,0.22,1.01,90.39,37.7,85.86,0.2
2025,6,12,19,0.0,31.64,0.16,1.52,90.44,40.31,90.0,-999.0
2025,6,12,20,0.0,30.49,0.27,2.08,90.49,42.96,90.0,-999.0
2025,6,12,21,0.0,29.63,0.01,2.4,90.5,44.97,90.0,-999.0
2025,6,12,22,0.0,29.02,0.01,2.54,90.49,46.29,90.0,-999.0
2025,6,12,23,0.0,28.55,0.01,2.59,90.46,47.18,90.0,-999.0
2025,6,13,0,0.0,28.13,0.45,2.61,90.42,48.14,90.0,-999.0
2025,6,13,1,0.0,27.7,0.46,2.63,90.39,49.42,90.0,-999.0
2025,6,13,2,0.0,27.33,0.49,2.7,90.39,50.46,90.0,-999.0
2025,6,13,3,0.0,26.98,0.09,2.8,90.42,51.25,90.0,-999.0
2025,6,13,4,0.0,26.79,0.28,2.88,90.47,51.4,90.0,-999.0
2025,6,13,5,59.6,27.51,0.52,2.93,90.53,51.22,81.9,0.32
2025,6,13,6,210.18,30.33,0.93,3.81,90.59,42.91,70.04,0.47
2025,6,13,7,363.85,32.48,0.82,4.86,90.65,35.59,57.59,0.51
2025,6,13,8,528.12,34.26,2.02,5.32,90.69,31.99,44.93,0.56
2025,6,13,9,651.75,35.58,1.84,5.43,90.69,30.26,32.24,0.58
2025,6,13,10,824.35,36.57,1.74,5.3,90.68,29.54,19.93,0.66
2025,6,13,11,728.7,37.26,2.73,5.11,90.63,29.36,10.15,0.56
2025,6,13,12,658.9,37.62,4.17,4.76,90.56,29.43,12.7,0.51
2025,6,13,13,593.8,37.71,4.68,4.25,90.49,29.79,23.89,0.49
2025,6,13,14,546.25,37.39,4.45,3.56,90.43,30.49,36.4,0.51
2025,6,13,15,355.58,36.75,3.7,2.92,90.38,31.47,49.11,0.41
2025,6,13,16,213.8,35.83,2.41,2.4,90.35,32.72,61.72,0.34
2025,6,13,17,105.88,34.5,1.04,1.86,90.36,35.35,74.05,0.29
2025,6,13,18,17.5,32.24,0.7,1.22,90.4,45.78,85.8,0.18
2025,6,13,19,0.0,30.32,0.64,1.59,90.44,52.01,90.0,-999.0
2025,6,13,20,0.0,29.48,0.59,1.95,90.48,53.19,90.0,-999.0
2025,6,13,21,0.0,28.63,0.16,2.13,90.5,55.3,90.0,-999.0
2025,6,13,22,0.0,27.9,0.2,2.2,90.5,57.17,90.0,-999.0
2025,6,13,23,0.0,27.36,0.3,2.17,90.49,58.44,90.0,-999.0
2025,6,14,0,0.0,26.96,0.76,2.09,90.47,59.01,90.0,-999.0
2025,6,14,1,0.0,26.63,0.77,1.99,90.44,59.33,90.0,-999.0
2025,6,14,2,0.0,26.47,0.62,1.89,90.42,58.89,90.0,-999.0
2025,6,14,3,0.0,26.2,0.08,1.88,90.42,59.2,90.0,-999.0
2025,6,14,4,0.0,25.93,0.02,1.98,90.44,59.45,90.0,-999.0
2025,6,14,5,61.2,26.69,0.0,1.96,90.48,59.07,81.92,0.33
2025,6,14,6,221.52,29.21,0.0,2.39,90.52,50.91,70.06,0.49
2025,6,14,7,446.85,31.4,0.03,1.4,90.55,42.66,57.61,0.63
2025,6,14,8,649.03,33.67,0.19,1.57,90.56,36.06,44.95,0.69
2025,6,14,9,827.28,35.49,0.11,2.79,90.54,31.6,32.26,0.74
2025,6,14,10,950.58,36.73,0.3,3.88,90.5,28.98,19.95,0.77
2025,6,14,11,953.58,37.71,0.16,4.69,90.44,26.99,10.13,0.73
2025,6,14,12,962.62,38.38,0.09,5.24,90.37,25.4,12.63,0.75
2025,6,14,13,881.3,38.75,0.05,5.59,90.29,24.07,23.82,0.73
2025,6,14,14,739.35,38.58,0.03,5.61,90.2,23.64,36.34,0.7
2025,6,14,15,567.92,38.12,0.01,5.34,90.13,23.68,49.05,0.66
2025,6,14,16,372.58,37.26,0.01,4.97,90.08,24.28,61.65,0.59
2025,6,14,17,193.85,35.89,0.0,4.17,90.07,26.19,73.99,0.53
2025,6,14,18,30.73,32.73,0.0,2.25,90.1,37.79,85.74,0.31
2025,6,14,19,0.0,31.05,0.0,1.94,90.14,42.08,90.0,-999.0
2025,6,14,20,0.0,31.07,0.0,1.47,90.19,39.78,90.0,-999.0
2025,6,14,21,0.0,31.19,0.0,0.9,90.22,37.42,90.0,-999.0
2025,6,14,22,0.0,29.89,0.0,1.36,90.24,40.28,90.0,-999.0
2025,6,14,23,0.0,28.11,0.0,2.08,90.23,45.84,90.0,-999.0
2025,6,15,0,0.0,27.0,1.42,2.48,90.22,48.95,90.0,-999.0
2025,6,15,1,0.0,26.39,1.42,2.63,90.2,51.1,90.0,-999.0
2025,6,15,2,0.0,26.08,1.42,2.65,90.18,52.25,90.0,-999.0
2025,6,15,3,0.0,26.08,0.0,2.59,90.18,52.16,90.0,-999.0
2025,6,15,4,0.0,26.28,0.0,2.46,90.2,51.02,90.0,-999.0
2025,6,15,5,45.2,27.2,0.0,2.29,90.25,51.25,81.94,0.24
2025,6,15,6,138.9,29.86,0.0,2.69,90.31,42.11,70.08,0.31
2025,6,15,7,236.43,31.43,0.01,3.25,90.37,36.81,57.64,0.33
2025,6,15,8,362.25,32.93,0.24,3.34,90.4,34.04,44.98,0.39
2025,6,15,9,514.0,34.48,0.65,3.36,90.4,31.4,32.29,0.46
2025,6,15,10,473.6,35.78,2.42,3.56,90.37,29.24,19.97,0.38
2025,6,15,11,462.25,36.64,4.19,3.77,90.32,27.97,10.12,0.36
2025,6,15,12,560.47,37.09,10.82,3.85,90.23,27.49,12.57,0.44
2025,6,15,13,446.38,37.1,15.04,3.83,90.15,27.7,23.76,0.37
2025,6,15,14,403.17,36.62,18.79,3.5,90.09,28.62,36.28,0.38
2025,6,15,15,245.48,35.83,18.88,3.11,90.04,30.12,48.98,0.28
2025,6,15,16,158.02,34.75,15.41,2.71,90.03,32.19,61.59,0.25
2025,6,15,17,78.18,33.29,8.4,2.03,90.06,37.36,73.92,0.21
2025,6,15,18,13.6,31.35,0.8,1.42,90.12,48.1,85.69,0.14
2025,6,15,19,0.0,30.0,0.08,1.11,90.19,53.47,90.0,-999.0
2025,6,15,20,0.0,29.34,0.16,1.14,90.27,53.63,90.0,-999.0
2025,6,15,21,0.0,28.56,0.32,1.42,90.33,56.29,90.0,-999.0
2025,6,15,22,0.0,27.77,0.87,1.72,90.35,58.84,90.0,-999.0
2025,6,15,23,0.0,27.15,3.39,1.88,90.35,60.46,90.0,-999.0
2025,6,16,0,0.0,26.74,4.59,1.88,90.33,61.35,90.0,-999.0
2025,6,16,1,0.0,26.57,7.46,1.68,90.29,61.73,90.0,-999.0
2025,6,16,2,0.0,26.31,12.43,1.38,90.24,62.61,90.0,-999.0
2025,6,16,3,0.0,26.11,20.0,1.11,90.22,63.55,90.0,-999.0
2025,6,16,4,0.0,25.91,13.69,1.01,90.23,64.32,90.0,-999.0
2025,6,16,5,45.8,26.22,10.72,1.09,90.27,67.36,81.96,0.25
2025,6,16,6,149.98,27.79,4.81,1.11,90.32,59.09,70.11,0.33
2025,6,16,7,278.5,29.44,16.27,1.42,90.35,49.91,57.67,0.39
2025,6,16,8,366.98,30.94,16.38,2.43,90.37,45.33,45.01,0.39
2025,6,16,9,475.15,32.27,21.47,3.26,90.37,42.59,32.32,0.43
2025,6,16,10,623.35,33.12,26.41,3.64,90.33,41.38,19.99,0.5
2025,6,16,11,675.33,33.41,36.67,3.69,90.28,41.71,10.11,0.52
2025,6,16,12,575.3,33.35,46.0,3.42,90.22,43.15,12.51,0.45
2025,6,16,13,547.88,32.92,46.9,3.07,90.18,45.52,23.7,0.45
2025,6,16,14,446.17,32.15,53.97,2.62,90.15,48.56,36.22,0.42
2025,6,16,15,233.0,30.98,56.3,2.13,90.13,53.31,48.93,0.27
2025,6,16,16,145.77,30.0,52.18,1.66,90.13,58.11,61.53,0.23
2025,6,16,17,70.9,29.33,42.01,1.04,90.15,62.98,73.86,0.19
2025,6,16,18,13.05,28.51,13.11,0.47,90.19,65.71,85.64,0.13
2025,6,16,19,0.0,27.88,4.62,0.41,90.23,69.32,90.0,-999.0
2025,6,16,20,0.0,27.27,4.36,0.59,90.28,78.29,90.0,-999.0
2025,6,16,21,0.0,26.84,6.68,1.06,90.32,78.13,90.0,-999.0
2025,6,16,22,0.0,26.42,12.43,1.35,90.35,79.16,90.0,-999.0
2025,6,16,23,0.0,26.01,19.57,1.36,90.35,80.35,90.0,-999.0
2025,6,17,0,0.0,25.56,27.75,1.2,90.37,81.71,90.0,-999.0
2025,6,17,1,0.0,24.92,23.42,1.32,90.38,82.23,90.0,-999.0
2025,6,17,2,0.0,24.18,18.26,1.91,90.38,84.54,90.0,-999.0
2025,6,17,3,0.0,23.55,14.73,2.15,90.39,87.77,90.0,-999.0
2025,6,17,4,0.0,23.21,13.44,1.74,90.4,89.69,90.0,-999.0
2025,6,17,5,17.25,23.34,8.67,1.26,90.43,88.73,81.99,0.09
2025,6,17,6,37.38,24.08,8.46,0.97,90.48,83.67,70.14,0.08
2025,6,17,7,26.77,25.07,15.03,0.8,90.53,77.29,57.7,0.04
2025,6,17,8,95.07,26.01,0.93,0.61,90.55,71.55,45.05,0.1
2025,6,17,9,169.23,27.0,1.27,0.63,90.54,65.21,32.35,0.15
2025,6,17,10,204.77,28.04,1.69,0.97,90.51,59.83,20.02,0.17
2025,6,17,11,244.68,29.01,2.11,1.33,90.45,55.38,10.11,0.19
2025,6,17,12,275.33,29.58,2.49,1.68,90.38,52.72,12.46,0.21
2025,6,17,13,201.7,29.74,3.05,1.84,90.33,51.7,23.65,0.17
2025,6,17,14,212.57,29.51,4.23,1.57,90.29,52.3,36.16,0.2
2025,6,17,15,227.4,29.15,5.62,0.97,90.25,53.51,48.87,0.26
2025,6,17,16,128.12,28.76,6.42,0.6,90.21,55.07,61.48,0.2
2025,6,17,17,54.08,28.26,6.51,0.77,90.2,57.57,73.81,0.15
2025,6,17,18,8.4,27.4,8.53,0.79,90.21,64.2,85.59,0.08
2025,6,17,19,0.0,26.51,12.3,0.87,90.23,70.21,90.0,-999.0
2025,6,17,20,0.0,26.04,14.61,0.95,90.28,72.94,90.0,-999.0
2025,6,17,21,0.0,25.64,18.4,1.0,90.33,75.46,90.0,-999.0
2025,6,17,22,0.0,25.28,22.82,1.03,90.36,78.18,90.0,-999.0
2025,6,17,23,0.0,24.98,25.38,1.08,90.34,79.93,90.0,-999.0
2025,6,18,0,0.0,24.64,24.63,1.17,90.31,81.44,90.0,-999.0
2025,6,18,1,0.0,24.25,19.68,1.28,90.25,84.21,90.0,-999.0
2025,6,18,2,0.0,23.9,14.31,1.55,90.2,84.32,90.0,-999.0
2025,6,18,3,0.0,23.68,10.64,1.78,90.18,83.58,90.0,-999.0
2025,6,18,4,0.0,23.6,8.86,1.77,90.18,82.09,90.0,-999.0
2025,6,18,5,27.58,23.91,7.56,1.66,90.22,79.64,82.03,0.15
2025,6,18,6,85.53,24.68,6.16,2.22,90.27,72.21,70.17,0.19
2025,6,18,7,159.27,25.82,4.36,2.6,90.32,66.05,57.74,0.23
2025,6,18,8,276.38,27.22,0.16,2.22,90.31,58.25,45.08,0.3
2025,6,18,9,307.52,29.03,0.11,1.8,90.26,50.52,32.39,0.28
2025,6,18,10,353.62,30.8,0.08,1.86,90.21,45.0,20.05,0.29
2025,6,18,11,457.83,32.19,0.1,2.49,90.14,41.61,10.11,0.35
2025,6,18,12,372.92,33.12,0.15,3.12,90.06,39.48,12.41,0.29
2025,6,18,13,402.85,33.61,0.16,3.5,90.0,38.36,23.59,0.33
2025,6,18,14,375.45,33.75,0.17,3.59,89.96,38.04,36.11,0.35
2025,6,18,15,266.33,33.6,0.14,3.66,89.92,38.32,48.82,0.31
2025,6,18,16,206.2,32.92,0.14,3.5,89.91,39.69,61.42,0.33
2025,6,18,17,106.53,31.72,0.09,3.18,89.93,42.6,73.75,0.29
2025,6,18,18,21.7,29.64,0.07,2.2,89.97,51.76,85.54,0.21
2025,6,18,19,0.0,27.65,0.07,2.02,90.05,59.09,90.0,-999.0
2025,6,18,20,0.0,26.78,0.08,1.96,90.12,61.67,90.0,-999.0
2025,6,18,21,0.0,25.99,0.1,1.77,90.16,64.9,90.0,-999.0
2025,6,18,22,0.0,25.35,0.12,1.7,90.16,67.75,90.0,-999.0
2025,6,18,23,0.0,24.85,0.12,1.77,90.11,69.86,90.0,-999.0
2025,6,19,0,0.0,24.57,0.16,1.65,90.06,71.14,90.0,-999.0
2025,6,19,1,0.0,24.25,0.21,1.55,90.01,72.47,90.0,-999.0
2025,6,19,2,0.0,23.93,0.17,1.49,89.98,73.8,90.0,-999.0
2025,6,19,3,0.0,23.74,0.1,1.38,89.96,74.44,90.0,-999.0
2025,6,19,4,0.0,23.73,0.03,1.24,89.96,73.95,90.0,-999.0
2025,6,19,5,57.95,24.69,0.01,1.23,89.98,71.8,82.07,0.32
2025,6,19,6,219.2,26.71,0.01,1.51,90.04,61.95,70.21,0.49
2025,6,19,7,421.12,28.72,0.01,2.27,90.1,54.01,57.78,0.6
2025,6,19,8,615.15,30.41,0.41,2.77,90.14,48.86,45.12,0.66
2025,6,19,9,754.33,31.82,1.27,2.93,90.16,45.71,32.43,0.68
2025,6,19,10,793.75,33.13,1.74,3.04,90.14,43.0,20.09,0.64
2025,6,19,11,739.25,34.18,2.93,3.21,90.09,40.98,10.12,0.57
2025,6,19,12,805.67,34.78,4.75,3.43,90.01,39.89,12.36,0.63
2025,6,19,13,571.3,35.23,4.71,3.64,89.94,39.22,23.54,0.47
2025,6,19,14,451.73,34.86,4.2,3.64,89.89,40.21,36.06,0.42
2025,6,19,15,397.0,34.28,4.5,3.58,89.88,41.63,48.76,0.46
2025,6,19,16,250.75,33.49,3.77,3.35,89.89,43.48,61.37,0.4
2025,6,19,17,129.98,32.31,3.11,2.88,89.93,47.01,73.7,0.35
2025,6,19,18,22.7,30.63,2.36,1.86,89.99,55.58,85.5,0.22
2025,6,19,19,0.0,29.11,2.35,1.7,90.08,62.96,90.0,-999.0
2025,6,19,20,0.0,28.36,2.29,1.73,90.15,65.56,90.0,-999.0
2025,6,19,21,0.0,27.67,2.35,1.76,90.2,67.71,90.0,-999.0
2025,6,19,22,0.0,27.04,2.81,1.79,90.22,69.91,90.0,-999.0
2025,6,19,23,0.0,26.49,3.57,1.82,90.21,72.24,90.0,-999.0
2025,6,20,0,0.0,26.04,4.21,1.83,90.2,74.39,90.0,-999.0
2025,6,20,1,0.0,25.66,5.3,1.83,90.18,76.28,90.0,-999.0
2025,6,20,2,0.0,25.36,6.77,1.78,90.16,78.02,90.0,-999.0
2025,6,20,3,0.0,25.11,7.36,1.67,90.14,79.49,90.0,-999.0
2025,6,20,4,0.0,24.91,5.43,1.55,90.15,80.59,90.0,-999.0
2025,6,20,5,37.7,25.31,2.71,1.76,90.2,79.3,82.11,0.21
2025,6,20,6,127.62,25.96,1.28,2.38,90.26,76.4,70.25,0.29
2025,6,20,7,222.73,26.86,1.16,2.43,90.32,73.06,57.82,0.32
2025,6,20,8,356.2,28.26,5.76,2.33,90.35,67.16,45.17,0.38
2025,6,20,9,516.15,29.68,9.09,2.92,90.36,61.66,32.47,0.46
2025,6,20,10,563.6,30.86,11.06,3.75,90.35,57.82,20.13,0.46
2025,6,20,11,575.55,31.65,12.09,4.41,90.32,55.56,10.13,0.44
2025,6,20,12,560.2,32.23,13.89,4.72,90.27,54.15,12.32,0.43
2025,6,20,13,552.45,32.33,11.29,4.65,90.23,53.94,23.49,0.46
2025,6,20,14,415.2,32.45,7.73,4.3,90.2,53.68,36.01,0.39
2025,6,20,15,256.23,32.13,5.22,3.85,90.18,54.61,48.71,0.29
2025,6,20,16,167.73,31.41,3.56,3.37,90.17,56.79,61.32,0.27
2025,6,20,17,73.38,30.52,2.21,2.81,90.19,59.78,73.65,0.2
2025,6,20,18,14.9,29.35,2.1,1.76,90.24,66.16,85.46,0.14
2025,6,20,19,0.0,28.29,4.45,1.23,90.29,72.9,90.0,-999.0
2025,6,20,20,0.0,27.75,7.14,1.31,90.34,75.12,90.0,-999.0
2025,6,20,21,0.0,27.23,5.37,1.55,90.37,76.44,90.0,-999.0
2025,6,20,22,0.0,26.71,3.96,1.77,90.38,77.85,90.0,-999.0
2025,6,20,23,0.0,26.21,3.66,2.05,90.37,79.21,90.0,-999.0
2025,6,21,0,0.0,25.67,3.14,2.27,90.35,81.07,90.0,-999.0
2025,6,21,1,0.0,25.14,1.93,2.36,90.33,83.29,90.0,-999.0
2025,6,21,2,0.0,24.76,1.84,2.39,90.32,85.06,90.0,-999.0
2025,6,21,3,0.0,24.51,1.56,2.45,90.33,86.07,90.0,-999.0
2025,6,21,4,0.0,24.32,1.1,2.4,90.37,86.9,90.0,-999.0
2025,6,21,5,30.75,24.35,1.38,2.5,90.43,86.66,82.16,0.17
2025,6,21,6,104.4,24.66,1.79,2.81,90.49,84.45,70.29,0.23
2025,6,21,7,192.23,25.18,2.66,2.92,90.54,81.21,57.86,0.27
2025,6,21,8,279.7,26.12,0.45,2.98,90.57,76.03,45.21,0.3
2025,6,21,9,377.02,27.6,0.69,3.2,90.56,69.15,32.52,0.34
2025,6,21,10,417.02,29.4,1.06,3.47,90.52,62.15,20.17,0.34
2025,6,21,11,561.2,30.93,1.55,3.69,90.47,56.64,10.15,0.43
2025,6,21,12,539.72,31.95,1.9,3.77,90.39,53.11,12.29,0.42
2025,6,21,13,442.15,32.57,2.28,3.64,90.32,51.02,23.45,0.37
2025,6,21,14,413.9,32.52,2.15,3.43,90.28,50.87,35.96,0.39
2025,6,21,15,281.02,32.04,1.58,3.02,90.24,52.22,48.67,0.32
2025,6,21,16,168.45,31.42,0.9,2.47,90.22,53.77,61.28,0.27
2025,6,21,17,74.43,30.55,0.38,1.98,90.22,56.23,73.61,0.2
2025,6,21,18,16.88,29.54,0.19,1.27,90.23,61.28,85.42,0.16
2025,6,21,19,0.0,28.53,0.2,0.97,90.25,66.95,90.0,-999.0
2025,6,21,20,0.0,28.28,0.38,0.82,90.29,66.41,90.0,-999.0
2025,6,21,21,0.0,27.96,0.75,0.77,90.33,67.08,90.0,-999.0
2025,6,21,22,0.0,27.49,1.58,0.85,90.35,69.08,90.0,-999.0
2025,6,21,23,0.0,26.88,2.14,1.07,90.36,72.04,90.0,-999.0
2025,6,22,0,0.0,26.31,2.07,1.24,90.34,74.82,90.0,-999.0
2025,6,22,1,0.0,25.9,1.73,1.2,90.32,76.93,90.0,-999.0
2025,6,22,2,0.0,25.31,1.61,1.46,90.29,79.08,90.0,-999.0
2025,6,22,3,0.0,24.79,1.51,1.91,90.28,81.15,90.0,-999.0
2025,6,22,4,0.0,24.52,1.49,2.18,90.3,82.35,90.0,-999.0
2025,6,22,5,35.8,24.78,1.32,2.76,90.32,80.87,82.21,0.2
2025,6,22,6,119.85,25.75,1.27,3.17,90.37,75.26,70.33,0.27
2025,6,22,7,226.35,26.88,1.47,3.02,90.41,69.87,57.91,0.32
2025,6,22,8,347.55,28.21,5.01,2.9,90.44,64.33,45.26,0.37
